-> Fri Nov 07 2025 21:34:27 GMT+0000 (Coordinated Universal Time): listening to [-45 .. 182]
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_17","score":79}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_18","score":50}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_21","score":89}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_22","score":77}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_25","score":38}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_27","score":3}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_28","score":8}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_31","score":41}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_37","score":85}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_38","score":88}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_40","score":59}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_41","score":15}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_44","score":68}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_45","score":45}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_46","score":0}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_47","score":5}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_49","score":77}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_50","score":52}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_51","score":61}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_54","score":5}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_55","score":19}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_59","score":67}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_60","score":23}
